ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12067193,JD251676,06/02/2020 09:21:00 PM,050XX W ADDISON ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,false,true,1634,016,30,15,04A,1142212,1923467,2020,06/09/2020 03:49:44 PM,41.946054074,-87.752681854,"(41.946054074, -87.752681854)"
12067001,JD251317,06/02/2020 12:20:00 PM,131XX S EXCHANGE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0433,004,10,55,11,1197769,1818369,2020,06/09/2020 03:49:44 PM,41.656445866,-87.551987766,"(41.656445866, -87.551987766)"
12067598,JD251435,06/02/2020 05:00:00 PM,076XX S VINCENNES AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,GAS STATION,false,false,0623,006,17,69,03,1175511,1854480,2020,06/09/2020 03:49:44 PM,41.756064436,-87.632356295,"(41.756064436, -87.632356295)"
12066791,JD251270,06/02/2020 02:50:00 PM,013XX W HASTINGS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,false,true,1233,012,25,28,14,1167752,1893853,2020,06/09/2020 03:49:44 PM,41.864278228,-87.659660218,"(41.864278228, -87.659660218)"
12067861,JD251421,06/02/2020 04:44:00 PM,074XX S JEFFERY BLVD,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,false,false,0333,003,8,43,03,1190827,1856171,2020,06/09/2020 03:49:44 PM,41.760348522,-87.576172721,"(41.760348522, -87.576172721)"
12067388,JD251873,06/02/2020 06:00:00 AM,003XX W 64TH ST,0810,THEFT,OVER $500,HOSPITAL BUILDING / GROUNDS,false,false,0722,007,20,68,06,1175044,1862506,2020,06/09/2020 03:49:44 PM,41.778099133,-87.633828531,"(41.778099133, -87.633828531)"
12066907,JD251491,06/02/2020 12:00:00 PM,056XX W WASHINGTON BLVD,0820,THEFT,$500 AND UNDER,STREET,false,false,1512,015,29,25,06,1138430,1900175,2020,06/09/2020 03:49:44 PM,41.882207608,-87.767148598,"(41.882207608, -87.767148598)"
12066875,JD251485,06/02/2020 05:00:00 PM,037XX N GREENVIEW AVE,0810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),false,false,1922,019,44,6,06,1165649,1924823,2020,06/09/2020 03:49:44 PM,41.949307009,-87.666496433,"(41.949307009, -87.666496433)"
12067183,JD251763,06/02/2020 10:27:00 PM,119XX S STATE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,VEHICLE NON-COMMERCIAL,true,false,0522,005,9,53,15,1178397,1825910,2020,06/09/2020 03:49:44 PM,41.677599561,-87.622644072,"(41.677599561, -87.622644072)"
12066214,JD250505,06/02/2020 12:15:00 AM,033XX N ASHLAND AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,SMALL RETAIL STORE,true,false,1922,019,47,6,04A,1165066,1922064,2020,06/09/2020 03:49:44 PM,41.941748603,-87.668718084,"(41.941748603, -87.668718084)"
12066448,JD250925,06/02/2020 10:20:00 AM,051XX W NORTH AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESTAURANT,false,false,2533,025,37,25,10,1141672,1910146,2020,06/09/2020 03:49:44 PM,41.909509901,-87.754996996,"(41.909509901, -87.754996996)"
12067046,JD251646,06/02/2020 08:25:00 PM,099XX S THROOP ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2213,022,34,73,08B,1169255,1838511,2020,06/09/2020 03:49:44 PM,41.712380803,-87.655743879,"(41.712380803, -87.655743879)"
12069142,JD253192,06/02/2020 12:59:00 AM,065XX S MARYLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0321,003,20,42,14,1183017,1861876,2020,06/09/2020 03:49:44 PM,41.776188666,-87.604619061,"(41.776188666, -87.604619061)"
12066253,JD250603,06/02/2020 01:38:00 AM,003XX W 83RD ST,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,BANK,false,false,0622,006,21,44,15,1175356,1849908,2020,06/09/2020 03:49:44 PM,41.743521771,-87.633060702,"(41.743521771, -87.633060702)"
12066054,JD250533,06/02/2020 01:02:00 AM,026XX W 111TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,false,false,2212,022,19,75,14,1160606,1830917,2020,06/09/2020 03:49:44 PM,41.691723936,-87.68762778,"(41.691723936, -87.68762778)"
12066114,JD250540,06/02/2020 01:18:00 AM,023XX N LINCOLN AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,1812,018,43,7,05,1170819,1915906,2020,06/09/2020 03:49:44 PM,41.924726439,-87.647754531,"(41.924726439, -87.647754531)"
12067320,JD250693,06/02/2020 06:03:00 AM,079XX S ADA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,0612,006,21,71,14,1168711,1852015,2020,06/09/2020 03:49:44 PM,41.749449482,-87.657347764,"(41.749449482, -87.657347764)"
12072969,JD258059,06/01/2020 09:00:00 PM,037XX W LE MOYNE ST,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE WITH VIN",STREET,false,false,2535,025,26,23,07,,,2020,06/09/2020 03:49:44 PM,,,
12066517,JD251031,06/02/2020 12:05:00 PM,038XX W NORTH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,MEDICAL / DENTAL OFFICE,false,false,2535,025,26,23,14,1150206,1910353,2020,06/09/2020 03:49:44 PM,41.909915753,-87.723641084,"(41.909915753, -87.723641084)"
12066643,JD250919,06/02/2020 10:27:00 AM,099XX S AVENUE J,4389,OTHER OFFENSE,VIOLATION GPS MONITORING DEVICE,RESIDENCE,false,false,0432,004,10,52,26,1202467,1839774,2020,06/09/2020 03:49:44 PM,41.715065004,-87.534070973,"(41.715065004, -87.534070973)"
12067246,JD251752,06/02/2020 10:38:00 PM,007XX W 95TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,2223,022,21,73,15,1173076,1841858,2020,06/09/2020 03:49:44 PM,41.721482086,-87.641651785,"(41.721482086, -87.641651785)"
12066412,JD250955,06/02/2020 11:07:00 AM,031XX W DIVERSEY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,SMALL RETAIL STORE,false,false,1411,014,32,22,08A,1154763,1918445,2020,06/09/2020 03:49:44 PM,41.932030757,-87.70668322,"(41.932030757, -87.70668322)"
12066199,JD250566,06/02/2020 01:40:00 AM,086XX S MORGAN ST,051A,ASSAULT,AGGRAVATED - HANDGUN,GAS STATION,false,false,0613,006,21,71,04A,1171160,1847463,2020,06/09/2020 03:49:44 PM,41.73690503,-87.648506389,"(41.73690503, -87.648506389)"
12066699,JD251282,06/02/2020 02:20:00 PM,012XX W 110TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2234,022,34,75,08B,1170061,1831506,2020,06/09/2020 03:49:44 PM,41.693140541,-87.652994732,"(41.693140541, -87.652994732)"
12067210,JD251536,06/02/2020 06:45:00 PM,047XX S PRAIRIE AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,false,false,0224,002,3,38,03,1178837,1873755,2020,06/09/2020 03:49:44 PM,41.80888194,-87.61958096,"(41.80888194, -87.61958096)"
12067137,JD251780,06/02/2020 11:00:00 PM,105XX S STATE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0512,005,34,49,07,1178117,1835059,2020,06/09/2020 03:49:44 PM,41.702712085,-87.623392962,"(41.702712085, -87.623392962)"
12066576,JD251040,06/02/2020 11:52:00 AM,005XX E 33RD PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0211,002,4,35,08B,1180652,1882807,2020,06/09/2020 03:49:44 PM,41.833679765,-87.612645497,"(41.833679765, -87.612645497)"
12066935,JD251516,06/02/2020 05:55:00 PM,023XX N KENNETH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,2522,025,31,20,15,1146330,1915247,2020,06/09/2020 03:49:44 PM,41.923420097,-87.737755201,"(41.923420097, -87.737755201)"
12066121,JD250580,06/02/2020 01:31:00 AM,017XX W HOWARD ST,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,true,false,2422,024,49,1,26,1163172,1950347,2020,06/09/2020 03:49:44 PM,42.019398266,-87.67488021,"(42.019398266, -87.67488021)"
12067065,JD251629,06/02/2020 06:45:00 PM,067XX S SANGAMON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0723,007,6,68,14,1171139,1860138,2020,06/09/2020 03:49:44 PM,41.771687332,-87.648213529,"(41.771687332, -87.648213529)"
12066163,JD250605,06/02/2020 03:19:00 AM,060XX N MC LEOD AVE,0810,THEFT,OVER $500,STREET,false,false,1611,016,39,10,06,1133423,1939701,2020,06/09/2020 03:49:44 PM,41.990760588,-87.784605634,"(41.990760588, -87.784605634)"
12067086,JD251528,06/02/2020 06:48:00 PM,083XX S COMMERCIAL AVE,041A,BATTERY,AGGRAVATED - HANDGUN,ALLEY,false,false,0424,004,7,46,04B,1197637,1850346,2020,06/09/2020 03:49:44 PM,41.744197115,-87.551408454,"(41.744197115, -87.551408454)"
12067939,JD252491,06/02/2020 03:30:00 AM,004XX E 91ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0633,006,9,44,08B,1180762,1844738,2020,06/09/2020 03:49:44 PM,41.729212253,-87.613411359,"(41.729212253, -87.613411359)"
12069881,JD254698,06/02/2020 10:00:00 AM,074XX S SOUTH SHORE DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0334,003,7,43,11,,,2020,06/09/2020 03:49:44 PM,,,
12067167,JD251571,06/02/2020 05:55:00 PM,057XX S ELIZABETH ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,RESIDENCE,true,false,0713,007,16,67,24,1168971,1866651,2020,06/09/2020 03:49:44 PM,41.789606912,-87.655972636,"(41.789606912, -87.655972636)"
12066365,JD250894,06/02/2020 09:26:00 AM,008XX W BUENA AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,1915,019,46,3,26,1169515,1928188,2020,06/09/2020 03:49:44 PM,41.958457273,-87.652187364,"(41.958457273, -87.652187364)"
12066838,JD251352,06/02/2020 03:44:00 PM,041XX W 24TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,true,false,1013,010,22,30,15,1149346,1887735,2020,06/09/2020 03:49:44 PM,41.847866148,-87.727387029,"(41.847866148, -87.727387029)"
12067752,JD252477,06/02/2020 01:00:00 PM,102XX S LOWE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,2232,022,34,73,11,1173778,1837005,2020,06/09/2020 03:49:44 PM,41.708149253,-87.639223797,"(41.708149253, -87.639223797)"
12069719,JD254380,06/02/2020 08:00:00 AM,016XX N WHIPPLE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,1421,014,26,23,08A,,,2020,06/09/2020 03:49:44 PM,,,
12067968,JD250988,06/02/2020 10:30:00 AM,009XX W 79TH ST,0610,BURGLARY,FORCIBLE ENTRY,MEDICAL / DENTAL OFFICE,false,false,0621,006,17,71,05,1171224,1852447,2020,06/09/2020 03:49:44 PM,41.750580399,-87.648126515,"(41.750580399, -87.648126515)"
12066777,JD251355,06/02/2020 03:05:00 PM,082XX S COTTAGE GROVE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,true,false,0631,006,8,44,15,1182995,1850437,2020,06/09/2020 03:49:44 PM,41.744799407,-87.60505473,"(41.744799407, -87.60505473)"
12067662,JD252283,06/02/2020 05:00:00 PM,048XX S PRAIRIE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0224,002,3,38,06,1178857,1873078,2020,06/09/2020 03:49:44 PM,41.807023738,-87.619528228,"(41.807023738, -87.619528228)"
12066285,JD250717,06/02/2020 12:30:00 AM,014XX W 95TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,false,false,2213,022,21,73,14,1168076,1841733,2020,06/09/2020 03:49:44 PM,41.721247847,-87.659969446,"(41.721247847, -87.659969446)"
12068108,JD252007,06/02/2020 06:30:00 PM,056XX W CHICAGO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,false,false,1511,015,29,25,14,1138792,1904784,2020,06/09/2020 03:49:44 PM,41.894848727,-87.765707358,"(41.894848727, -87.765707358)"
12068631,JD253392,06/02/2020 01:00:00 AM,087XX S VINCENNES AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2222,022,21,71,07,1172035,1847022,2020,06/09/2020 03:49:44 PM,41.735675715,-87.645313581,"(41.735675715, -87.645313581)"
12067156,JD250682,06/02/2020 04:55:00 AM,029XX W ADDISON ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER (SPECIFY),false,false,1733,017,33,21,05,1155955,1923781,2020,06/09/2020 03:49:44 PM,41.946649126,-87.702158393,"(41.946649126, -87.702158393)"
12066338,JD250753,06/02/2020 08:00:00 AM,037XX W LEXINGTON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1133,011,24,27,08B,1151719,1896449,2020,06/09/2020 03:49:44 PM,41.871732109,-87.71844893,"(41.871732109, -87.71844893)"
12067432,JD252080,06/02/2020 08:00:00 PM,028XX W 85TH PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,0835,008,18,70,05,1158739,1847962,2020,06/09/2020 03:49:44 PM,41.738536581,-87.693999774,"(41.738536581, -87.693999774)"
12066869,JD251344,06/02/2020 10:00:00 AM,045XX N KIMBALL AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,RESIDENCE,false,true,1723,017,33,14,04B,1152904,1929880,2020,06/09/2020 03:49:44 PM,41.963446306,-87.713210784,"(41.963446306, -87.713210784)"
12067525,JD251279,06/02/2020 02:30:00 PM,030XX W ARMITAGE AVE,0460,BATTERY,SIMPLE,GROCERY FOOD STORE,false,false,1421,014,1,22,08B,1155804,1913133,2020,06/09/2020 03:49:44 PM,41.917433272,-87.703001174,"(41.917433272, -87.703001174)"
12066917,JD251439,06/02/2020 05:00:00 PM,005XX W DIVISION ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER (SPECIFY),true,false,1823,018,27,8,26,1172284,1908265,2020,06/09/2020 03:49:44 PM,41.903726889,-87.64259764,"(41.903726889, -87.64259764)"
12066168,JD250633,06/02/2020 03:05:00 AM,022XX W MARQUETTE RD,3100,PUBLIC PEACE VIOLATION,MOB ACTION,SIDEWALK,true,false,0832,008,16,66,24,1162464,1860184,2020,06/09/2020 03:49:44 PM,41.771998797,-87.680012048,"(41.771998797, -87.680012048)"
12067758,JD252206,06/02/2020 09:30:00 PM,069XX S CRANDON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0331,003,5,43,14,1192526,1859266,2020,06/09/2020 03:49:44 PM,41.768800236,-87.569845274,"(41.768800236, -87.569845274)"
12066528,JD251056,06/02/2020 12:27:00 PM,040XX W 26TH ST,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,false,false,1031,010,22,30,04B,1149892,1886418,2020,06/09/2020 03:49:44 PM,41.844241543,-87.725417387,"(41.844241543, -87.725417387)"
12071827,JD250798,06/02/2020 07:00:00 AM,006XX N CICERO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,VACANT LOT / LAND,true,false,1111,011,28,25,14,,,2020,06/09/2020 03:49:44 PM,,,
12070086,JD254898,06/02/2020 12:00:00 PM,075XX S SAGINAW AVE,1120,DECEPTIVE PRACTICE,FORGERY,CONVENIENCE STORE,false,false,0421,004,7,43,10,,,2020,06/09/2020 03:49:44 PM,,,
12069186,JD253971,06/02/2020 11:00:00 PM,069XX S MERRILL AVE,0485,BATTERY,AGGRAVATED OF A CHILD,RESIDENCE,false,false,0331,018,5,43,04B,1178058,1905778,2020,06/09/2020 03:49:44 PM,41.896772914,-87.621464432,"(41.896772914, -87.621464432)"
12067427,JD252039,06/02/2020 07:00:00 PM,0000X E MADISON ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,0112,001,42,32,05,1176988,1900419,2020,06/09/2020 03:49:44 PM,41.882091837,-87.62555667,"(41.882091837, -87.62555667)"
12067080,JD251746,06/02/2020 10:50:00 PM,013XX S HALSTED ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1232,012,11,28,07,1171248,1893786,2020,06/09/2020 03:49:44 PM,41.864018378,-87.64682854,"(41.864018378, -87.64682854)"
12067201,JD251642,06/02/2020 08:21:00 PM,062XX W HOLBROOK ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1611,016,39,10,14,1133615,1940093,2020,06/09/2020 03:49:44 PM,41.991832892,-87.783890149,"(41.991832892, -87.783890149)"
12066649,JD250818,06/02/2020 06:15:00 AM,013XX W 87TH ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER (SPECIFY),false,false,0613,006,21,71,05,1168982,1847075,2020,06/09/2020 03:49:44 PM,41.735887585,-87.656497089,"(41.735887585, -87.656497089)"
12066245,JD250579,06/02/2020 01:50:00 AM,020XX N CICERO AVE,0610,BURGLARY,FORCIBLE ENTRY,AUTO / BOAT / RV DEALERSHIP,false,false,2522,025,36,19,05,1144058,1913292,2020,06/09/2020 03:49:44 PM,41.918098376,-87.746152637,"(41.918098376, -87.746152637)"
12066069,JD250508,06/02/2020 12:03:00 AM,051XX N WESTERN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APPLIANCE STORE,false,false,2031,020,40,4,14,1159420,1934274,2020,06/09/2020 03:49:44 PM,41.975371754,-87.689132117,"(41.975371754, -87.689132117)"
12070345,JD255032,06/02/2020 12:00:00 PM,034XX W DIVISION ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",STREET,false,false,1422,014,26,23,11,,,2020,06/09/2020 03:49:44 PM,,,
12066564,JD251079,06/02/2020 12:54:00 PM,076XX N SHERIDAN RD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,2422,024,49,1,14,1165528,1950513,2020,06/09/2020 03:49:44 PM,42.01980371,-87.666205668,"(42.01980371, -87.666205668)"
12067109,JD251645,06/02/2020 08:51:00 PM,042XX S ARTESIAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,0921,009,15,58,08B,1160724,1876551,2020,06/09/2020 03:49:44 PM,41.816948091,-87.685938562,"(41.816948091, -87.685938562)"
12073090,JD258447,06/01/2020 06:00:00 AM,027XX W 87TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0835,008,18,70,14,,,2020,06/09/2020 03:49:44 PM,,,
12066136,JD250596,06/02/2020 03:05:00 AM,109XX S EWING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0432,004,10,52,08B,1202198,1833056,2020,06/09/2020 03:49:44 PM,41.696637106,-87.535284158,"(41.696637106, -87.535284158)"
12068228,JD252771,06/02/2020 03:30:00 PM,050XX N SHERIDAN RD,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,2024,020,48,3,06,1168724,1933685,2020,06/09/2020 03:49:44 PM,41.973558433,-87.654935349,"(41.973558433, -87.654935349)"
12067147,JD251781,06/02/2020 11:30:00 PM,018XX W HADDON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1212,012,1,24,08B,1164073,1907699,2020,06/09/2020 03:49:44 PM,41.902351209,-87.672774463,"(41.902351209, -87.672774463)"
12069497,JD252611,06/02/2020 07:00:00 PM,016XX S KOMENSKY AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1012,010,24,29,08B,1149651,1891574,2020,06/09/2020 03:49:44 PM,41.85839493,-87.726168034,"(41.85839493, -87.726168034)"
12067542,JD252213,06/02/2020 01:00:00 AM,116XX S HALSTED ST,0610,BURGLARY,FORCIBLE ENTRY,DEPARTMENT STORE,false,false,0524,005,34,53,05,1173076,1827663,2020,06/09/2020 03:49:44 PM,41.682528864,-87.642069116,"(41.682528864, -87.642069116)"
12067113,JD251727,06/02/2020 09:39:00 PM,002XX W 103RD ST,2028,NARCOTICS,POSSESS - SYNTHETIC DRUGS,PARKING LOT / GARAGE (NON RESIDENTIAL),true,false,0511,005,9,49,18,1176682,1836646,2020,06/09/2020 03:49:44 PM,41.707099379,-87.628599988,"(41.707099379, -87.628599988)"
12066479,JD250878,06/02/2020 09:45:00 AM,012XX W GRAND AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,STREET,false,false,1215,012,1,24,14,1167817,1903613,2020,06/09/2020 03:49:44 PM,41.891059017,-87.659140164,"(41.891059017, -87.659140164)"
12067517,JD252193,06/02/2020 10:30:00 PM,026XX W 86TH PL,0820,THEFT,$500 AND UNDER,STREET,false,false,0835,008,18,70,06,1160192,1847151,2020,06/09/2020 03:49:44 PM,41.736281323,-87.688698513,"(41.736281323, -87.688698513)"
12067423,JD251353,06/02/2020 03:30:00 AM,028XX W 86TH PL,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,0835,008,18,70,06,1159094,1847118,2020,06/09/2020 03:49:44 PM,41.736213263,-87.692722138,"(41.736213263, -87.692722138)"
12066098,JD250552,06/02/2020 02:07:00 AM,027XX W POLK ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1135,011,28,27,08B,1158199,1896257,2020,06/09/2020 03:49:44 PM,41.8710754,-87.694663404,"(41.8710754, -87.694663404)"
12067056,JD251552,06/02/2020 06:00:00 PM,092XX S NORMAL AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,RESIDENCE,false,true,2223,022,21,73,04B,1174591,1843560,2020,06/09/2020 03:49:44 PM,41.726119071,-87.636052143,"(41.726119071, -87.636052143)"
12066674,JD251089,06/02/2020 12:55:00 PM,013XX N HUDSON AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - YARD (FRONT / BACK),false,false,1821,018,27,8,26,1173068,1909520,2020,06/09/2020 03:49:44 PM,41.907153315,-87.639680572,"(41.907153315, -87.639680572)"
12069386,JD250374,06/02/2020 10:00:00 PM,027XX W DIVISION ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1211,012,26,24,07,1157916,1907866,2020,06/09/2020 03:49:44 PM,41.902937339,-87.695385547,"(41.902937339, -87.695385547)"
12066228,JD250582,06/02/2020 02:01:00 AM,024XX N ASHLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,1932,019,32,7,05,1165261,1916241,2020,06/09/2020 03:49:44 PM,41.925765821,-87.668167428,"(41.925765821, -87.668167428)"
12067021,JD250536,06/02/2020 12:57:00 AM,017XX E 71ST PL,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0324,003,7,43,05,1189270,1857921,2020,06/09/2020 03:49:44 PM,41.765188136,-87.581823039,"(41.765188136, -87.581823039)"
12066588,JD251139,06/02/2020 01:00:00 PM,035XX W FRANKLIN BLVD,0820,THEFT,$500 AND UNDER,STREET,false,false,1121,011,27,23,06,1152583,1903103,2020,06/09/2020 03:49:44 PM,41.889974359,-87.715100836,"(41.889974359, -87.715100836)"
12066174,JD250639,06/02/2020 03:32:00 AM,092XX S MAY ST,0810,THEFT,OVER $500,RESIDENCE,false,false,2222,022,21,73,06,1170278,1843544,2020,06/09/2020 03:49:44 PM,41.72616995,-87.651851444,"(41.72616995, -87.651851444)"
12066949,JD251369,06/02/2020 04:15:00 PM,015XX S CENTRAL PARK AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,false,false,1021,010,24,29,26,1152624,1892197,2020,06/09/2020 03:49:44 PM,41.860046304,-87.715238687,"(41.860046304, -87.715238687)"
12066536,JD250683,06/02/2020 05:50:00 AM,051XX W MONROE ST,041A,BATTERY,AGGRAVATED - HANDGUN,APARTMENT,false,false,1533,015,28,25,04B,1142033,1899173,2020,06/09/2020 03:49:44 PM,41.879392004,-87.753943031,"(41.879392004, -87.753943031)"
12066141,JD250546,06/02/2020 01:00:00 AM,018XX W ADDISON ST,0610,BURGLARY,FORCIBLE ENTRY,SIDEWALK,false,false,1922,019,47,5,05,1163462,1923934,2020,06/09/2020 03:49:44 PM,41.946913957,-87.674560617,"(41.946913957, -87.674560617)"
12066137,JD250601,06/02/2020 03:10:00 AM,0000X N HAMLIN BLVD,0460,BATTERY,SIMPLE,APARTMENT,false,true,1122,011,28,26,08B,1151064,1899854,2020,06/09/2020 03:49:44 PM,41.881088655,-87.720764494,"(41.881088655, -87.720764494)"
12066623,JD251008,06/02/2020 11:50:00 AM,078XX S KINGSTON AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,true,0421,004,7,43,06,1194548,1853543,2020,06/09/2020 03:49:44 PM,41.753046407,-87.562621715,"(41.753046407, -87.562621715)"
12067378,JD251941,06/02/2020 11:57:00 PM,065XX S MORGAN ST,041A,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE,false,false,0723,007,6,68,04B,1170768,1861515,2020,06/09/2020 03:49:44 PM,41.775474089,-87.649533357,"(41.775474089, -87.649533357)"
12067882,JD252197,06/02/2020 09:00:00 PM,017XX E 67TH ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0332,003,5,43,05,1189123,1860905,2020,06/09/2020 03:49:44 PM,41.773380002,-87.582266321,"(41.773380002, -87.582266321)"
12067350,JD251957,06/02/2020 08:15:00 AM,004XX E LOWER WACKER DR,0460,BATTERY,SIMPLE,OTHER (SPECIFY),false,false,0114,001,42,32,08B,1179263,1902486,2020,06/09/2020 03:49:44 PM,41.887711996,-87.617139647,"(41.887711996, -87.617139647)"
12072165,JD257471,06/01/2020 09:30:00 PM,018XX W GRAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1221,012,27,24,07,,,2020,06/09/2020 03:49:44 PM,,,
25158,JD251109,06/02/2020 01:28:00 PM,020XX E 70TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0331,003,5,43,01A,1191240,1858962,2020,06/09/2020 03:49:44 PM,41.767997265,-87.574568861,"(41.767997265, -87.574568861)"
12067303,JD251693,06/02/2020 09:37:00 PM,095XX S WENTWORTH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0511,005,21,49,08B,1176628,1841705,2020,06/09/2020 03:49:44 PM,41.720983183,-87.628646111,"(41.720983183, -87.628646111)"
